ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Localidade_Venda,Metodo_Pagamento,Status_Pedido
TX_11800,2025-07-13 22:30:00,CLI_631,Cafeteira,Casa,2385.9,4,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_11801,2025-06-30 06:25:00,CLI_990,Calça Jeans,Vestuário,2335.51,2,Curitiba/PR/Brasil,Pix,Cancelado
TX_11802,2025-05-10 00:06:00,CLI_543,Cadeira Escritório,Casa,1630.59,1,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_11803,2025-02-26 09:48:00,CLI_244,Jogo de Cama,Casa,1002.81,2,Curitiba/PR/Brasil,Pix,Concluído
TX_11804,2025-08-21 11:52:00,CLI_410,Ficção Científica,Livros,2260.21,4,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11805,2025-03-24 16:23:00,CLI_325,História,Livros,1541.88,2,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_11806,2025-10-10 17:23:00,CLI_757,História,Livros,3269.91,1,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11807,2025-12-04 17:37:00,CLI_918,Luminária,Casa,1096.11,4,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_11808,2025-05-10 08:20:00,CLI_875,Notebook,Eletrônicos,3352.51,5,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_11809,2025-01-02 05:05:00,CLI_120,Jaqueta,Vestuário,1155.91,5,Salvador/BA/Brasil,Pix,Em Processamento
TX_11810,2025-04-10 06:23:00,CLI_211,Luminária,Casa,2568.18,4,Curitiba/PR/Brasil,Pix,Concluído
TX_11811,2025-10-17 19:15:00,CLI_465,Jaqueta,Vestuário,349.87,4,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_11812,2025-06-22 12:10:00,CLI_582,Tênis,Vestuário,2659.86,5,São Paulo/SP/Brasil,Pix,Cancelado
TX_11813,2025-01-09 23:32:00,CLI_178,Jaqueta,Vestuário,374.63,2,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_11814,2025-07-31 18:15:00,CLI_856,Notebook,Eletrônicos,268.02,5,Curitiba/PR/Brasil,Pix,Concluído
TX_11815,2025-07-09 03:18:00,CLI_137,Calça Jeans,Vestuário,908.75,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11816,2025-02-17 11:37:00,CLI_342,Cadeira Escritório,Casa,2147.03,1,Rio de Janeiro/RJ/Brasil,Pix,Em Processamento
TX_11817,2025-12-19 09:27:00,CLI_654,Camiseta,Vestuário,597.13,1,Curitiba/PR/Brasil,Pix,Concluído
TX_11818,2025-02-15 17:11:00,CLI_696,Desenvolvimento Pessoal,Livros,814.21,5,São Paulo/SP/Brasil,Pix,Concluído
TX_11819,2026-01-21 15:26:00,CLI_669,Desenvolvimento Pessoal,Livros,2440.35,1,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_11820,2025-03-30 05:21:00,CLI_339,Fone de Ouvido,Eletrônicos,2585.1,2,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_11821,2025-08-24 02:05:00,CLI_777,Calça Jeans,Vestuário,1581.39,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_11822,2025-11-18 10:13:00,CLI_954,Notebook,Eletrônicos,2408.36,2,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_11823,2025-01-04 05:50:00,CLI_483,Jaqueta,Vestuário,137.43,2,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_11824,2025-04-19 02:29:00,CLI_257,Smartphone,Eletrônicos,1461.46,4,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_11825,2025-03-22 20:17:00,CLI_645,Cafeteira,Casa,2316.9,2,Curitiba/PR/Brasil,Pix,Cancelado
TX_11826,2025-06-11 08:52:00,CLI_720,Jaqueta,Vestuário,761.3,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_11827,2025-08-27 03:06:00,CLI_995,Cadeira Escritório,Casa,2041.19,2,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11828,2025-11-29 19:49:00,CLI_829,Smartwatch,Eletrônicos,2585.58,2,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_11829,2025-05-04 01:43:00,CLI_620,Calça Jeans,Vestuário,3006.19,5,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_11830,2025-10-03 03:11:00,CLI_365,Fone de Ouvido,Eletrônicos,925.07,5,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11831,2025-04-16 04:46:00,CLI_922,Smartwatch,Eletrônicos,2768.25,1,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_11832,2026-01-05 21:38:00,CLI_659,Ficção Científica,Livros,294.35,3,Curitiba/PR/Brasil,Pix,Concluído
TX_11833,2025-01-17 00:23:00,CLI_898,Cafeteira,Casa,110.22,1,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_11834,2026-01-23 21:44:00,CLI_699,Fone de Ouvido,Eletrônicos,297.51,2,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11835,2025-11-19 20:38:00,CLI_126,Desenvolvimento Pessoal,Livros,2521.5,3,São Paulo/SP/Brasil,Pix,Cancelado
TX_11836,2025-05-14 05:26:00,CLI_187,Fone de Ouvido,Eletrônicos,1917.03,2,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_11837,2025-09-25 02:36:00,CLI_254,Desenvolvimento Pessoal,Livros,627.4,3,Curitiba/PR/Brasil,Boleto Bancário,Em Processamento
TX_11838,2025-08-29 01:22:00,CLI_619,Fone de Ouvido,Eletrônicos,1529.89,1,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_11839,2025-05-06 12:53:00,CLI_453,Smartphone,Eletrônicos,2233.79,1,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_11840,2025-07-13 19:13:00,CLI_225,Jogo de Cama,Casa,836.77,2,Curitiba/PR/Brasil,Pix,Em Processamento
TX_11841,2025-12-05 01:40:00,CLI_474,Tênis,Vestuário,1095.79,2,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_11842,2025-01-28 13:52:00,CLI_312,Smartphone,Eletrônicos,852.76,5,Curitiba/PR/Brasil,Boleto Bancário,Em Processamento
TX_11843,2026-01-31 21:18:00,CLI_897,Desenvolvimento Pessoal,Livros,2232.31,5,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_11844,2025-01-25 04:10:00,CLI_986,Smartphone,Eletrônicos,1379.99,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_11845,2025-11-26 06:03:00,CLI_660,Fone de Ouvido,Eletrônicos,3320.33,4,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_11846,2025-09-28 22:06:00,CLI_165,Jaqueta,Vestuário,1407.98,2,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_11847,2025-12-14 10:04:00,CLI_843,Jaqueta,Vestuário,610.49,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_11848,2025-01-11 08:17:00,CLI_529,Desenvolvimento Pessoal,Livros,2651.33,2,Rio de Janeiro/RJ/Brasil,Pix,Em Processamento
TX_11849,2025-06-08 08:35:00,CLI_184,Biografia,Livros,1624.95,1,São Paulo/SP/Brasil,Pix,Concluído
TX_11850,2026-01-20 12:45:00,CLI_875,Biografia,Livros,1027.78,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_11851,2025-10-06 23:19:00,CLI_291,Tênis,Vestuário,1039.01,1,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_11852,2025-07-30 09:33:00,CLI_983,História,Livros,1027.74,5,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_11853,2025-07-08 08:14:00,CLI_669,Notebook,Eletrônicos,2445.46,5,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_11854,2025-11-09 23:47:00,CLI_163,Jogo de Cama,Casa,2362.77,3,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_11855,2025-04-15 07:22:00,CLI_313,Fone de Ouvido,Eletrônicos,3394.52,3,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_11856,2025-07-22 07:34:00,CLI_926,Cafeteira,Casa,507.84,1,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_11857,2025-10-06 01:38:00,CLI_721,História,Livros,3414.93,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_11858,2025-03-10 13:49:00,CLI_759,Jaqueta,Vestuário,1140.73,2,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Cancelado
TX_11859,2026-01-20 20:53:00,CLI_879,Smartphone,Eletrônicos,1774.53,3,São Paulo/SP/Brasil,Pix,Concluído
TX_11860,2026-01-04 17:54:00,CLI_108,História,Livros,52.19,2,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11861,2026-02-03 14:09:00,CLI_214,Smartphone,Eletrônicos,1930.85,5,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_11862,2025-08-30 21:44:00,CLI_819,Jaqueta,Vestuário,1748.27,3,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_11863,2025-12-15 07:17:00,CLI_501,Ficção Científica,Livros,1297.15,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11864,2025-02-06 04:12:00,CLI_991,Fone de Ouvido,Eletrônicos,1847.98,5,Salvador/BA/Brasil,Pix,Concluído
TX_11865,2025-07-23 18:05:00,CLI_588,Jogo de Cama,Casa,1210.18,1,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_11866,2026-01-06 05:22:00,CLI_320,Biografia,Livros,2128.89,5,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_11867,2025-06-21 11:31:00,CLI_528,Jaqueta,Vestuário,282.46,3,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_11868,2025-07-07 21:31:00,CLI_121,Jaqueta,Vestuário,2726.39,3,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_11869,2026-01-16 01:34:00,CLI_631,História,Livros,2432.5,1,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_11870,2025-04-09 01:53:00,CLI_632,Ficção Científica,Livros,3099.01,3,São Paulo/SP/Brasil,Pix,Cancelado
TX_11871,2025-03-20 23:22:00,CLI_566,Smartphone,Eletrônicos,268.29,2,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_11872,2025-07-02 01:46:00,CLI_937,Tênis,Vestuário,1512.83,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_11873,2025-08-06 19:09:00,CLI_759,Smartwatch,Eletrônicos,3159.93,5,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_11874,2025-03-01 08:15:00,CLI_411,Cafeteira,Casa,3138.82,1,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_11875,2025-05-02 16:16:00,CLI_983,Tênis,Vestuário,2339.87,5,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_11876,2025-04-19 07:58:00,CLI_760,Jaqueta,Vestuário,1319.44,1,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_11877,2025-11-07 01:37:00,CLI_619,Cadeira Escritório,Casa,1298.33,5,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_11878,2025-04-04 00:32:00,CLI_831,Cafeteira,Casa,3483.84,3,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_11879,2025-10-21 12:49:00,CLI_990,História,Livros,2735.11,3,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_11880,2025-06-01 04:57:00,CLI_648,Ficção Científica,Livros,2745.6,5,Salvador/BA/Brasil,Pix,Em Processamento
TX_11881,2025-10-17 03:30:00,CLI_401,Calça Jeans,Vestuário,89.14,5,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_11882,2025-02-25 06:18:00,CLI_959,Calça Jeans,Vestuário,2734.47,2,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11883,2025-10-14 01:52:00,CLI_517,História,Livros,2183.43,1,Salvador/BA/Brasil,Boleto Bancário,Cancelado
TX_11884,2025-08-23 14:15:00,CLI_131,Jaqueta,Vestuário,2252.15,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_11885,2025-11-07 07:31:00,CLI_433,Jogo de Cama,Casa,2350.46,5,Salvador/BA/Brasil,Pix,Concluído
TX_11886,2025-01-02 11:45:00,CLI_517,Camiseta,Vestuário,3107.18,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_11887,2025-10-09 05:01:00,CLI_515,Desenvolvimento Pessoal,Livros,2072.93,3,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_11888,2025-10-09 13:03:00,CLI_686,Desenvolvimento Pessoal,Livros,1333.36,4,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_11889,2025-09-04 14:32:00,CLI_200,Camiseta,Vestuário,2356.96,2,Salvador/BA/Brasil,Cartão de Crédito,Em Processamento
TX_11890,2025-05-09 06:33:00,CLI_895,Cafeteira,Casa,945.66,5,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_11891,2025-01-16 05:36:00,CLI_589,Cafeteira,Casa,2636.88,1,São Paulo/SP/Brasil,Cartão de Crédito,Em Processamento
TX_11892,2025-02-02 01:52:00,CLI_219,História,Livros,2920.48,4,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_11893,2025-11-10 11:25:00,CLI_943,Smartphone,Eletrônicos,3393.68,1,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_11894,2025-11-28 09:31:00,CLI_182,Ficção Científica,Livros,1036.23,5,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11895,2026-02-01 06:02:00,CLI_983,Smartwatch,Eletrônicos,2208.94,2,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_11896,2026-01-09 12:34:00,CLI_325,Biografia,Livros,2236.7,3,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_11897,2025-05-25 13:20:00,CLI_266,História,Livros,217.76,4,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_11898,2025-03-12 11:45:00,CLI_119,Biografia,Livros,1950.79,1,Salvador/BA/Brasil,Boleto Bancário,Cancelado
TX_11899,2025-03-24 19:17:00,CLI_816,História,Livros,3264.71,1,São Paulo/SP/Brasil,Pix,Concluído
TX_11900,2025-04-10 06:46:00,CLI_307,Desenvolvimento Pessoal,Livros,1596.72,1,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_11901,2025-06-26 13:41:00,CLI_211,Jogo de Cama,Casa,1643.17,1,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11902,2025-02-10 20:34:00,CLI_267,Calça Jeans,Vestuário,16.62,1,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_11903,2025-08-28 16:55:00,CLI_659,Tênis,Vestuário,2013.42,3,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11904,2025-02-08 22:47:00,CLI_658,Calça Jeans,Vestuário,1049.1,3,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_11905,2025-03-14 13:30:00,CLI_401,Tênis,Vestuário,1793.29,1,São Paulo/SP/Brasil,Pix,Concluído
TX_11906,2025-08-20 06:59:00,CLI_798,Luminária,Casa,886.69,1,Rio de Janeiro/RJ/Brasil,Pix,Cancelado
TX_11907,2026-01-15 17:03:00,CLI_783,Notebook,Eletrônicos,1804.17,2,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_11908,2025-10-29 18:18:00,CLI_947,Camiseta,Vestuário,650.64,2,Curitiba/PR/Brasil,Pix,Em Processamento
TX_11909,2025-10-07 11:36:00,CLI_852,Biografia,Livros,2906.67,5,Salvador/BA/Brasil,Pix,Concluído
TX_11910,2025-05-05 03:55:00,CLI_968,Biografia,Livros,1810.82,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_11911,2025-04-28 19:32:00,CLI_868,Ficção Científica,Livros,1582.01,1,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_11912,2025-08-21 16:19:00,CLI_816,História,Livros,227.89,4,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_11913,2026-01-27 00:04:00,CLI_485,Camiseta,Vestuário,1899.06,1,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_11914,2025-06-17 23:00:00,CLI_263,Calça Jeans,Vestuário,315.37,4,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_11915,2025-08-18 03:34:00,CLI_803,Fone de Ouvido,Eletrônicos,938.21,5,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11916,2025-03-13 11:10:00,CLI_681,Camiseta,Vestuário,1401.79,4,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_11917,2025-11-16 20:47:00,CLI_654,Jogo de Cama,Casa,1021.48,5,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_11918,2025-01-18 20:39:00,CLI_808,Camiseta,Vestuário,2557.78,5,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_11919,2025-06-02 20:40:00,CLI_445,Cafeteira,Casa,2963.78,5,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Em Processamento
TX_11920,2025-06-27 15:25:00,CLI_741,Smartphone,Eletrônicos,1916.74,4,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_11921,2025-05-01 18:34:00,CLI_511,Fone de Ouvido,Eletrônicos,1574.81,4,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_11922,2025-08-20 09:22:00,CLI_489,Camiseta,Vestuário,2734.16,5,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_11923,2025-10-05 05:07:00,CLI_977,História,Livros,2188.39,4,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_11924,2025-09-22 19:41:00,CLI_300,Calça Jeans,Vestuário,1736.27,1,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_11925,2025-11-26 06:21:00,CLI_798,Luminária,Casa,2193.82,2,Curitiba/PR/Brasil,Pix,Concluído
TX_11926,2026-01-22 13:19:00,CLI_490,Luminária,Casa,2550.99,3,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_11927,2025-03-27 09:32:00,CLI_654,Smartphone,Eletrônicos,628.04,3,São Paulo/SP/Brasil,Pix,Concluído
TX_11928,2025-07-21 15:43:00,CLI_707,Jogo de Cama,Casa,1388.32,2,Salvador/BA/Brasil,Pix,Em Processamento
TX_11929,2025-11-21 04:32:00,CLI_799,Jogo de Cama,Casa,1871.47,5,Rio de Janeiro/RJ/Brasil,Pix,Cancelado
TX_11930,2025-10-21 03:31:00,CLI_448,Calça Jeans,Vestuário,1426.08,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11931,2025-04-02 11:43:00,CLI_498,Tênis,Vestuário,599.36,5,Curitiba/PR/Brasil,Cartão de Crédito,Cancelado
TX_11932,2025-09-29 20:45:00,CLI_900,Calça Jeans,Vestuário,2407.23,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_11933,2025-07-07 00:52:00,CLI_761,Smartwatch,Eletrônicos,1721.37,3,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_11934,2025-06-14 16:38:00,CLI_891,Luminária,Casa,2385.16,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11935,2025-03-03 23:03:00,CLI_624,Tênis,Vestuário,2887.79,1,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_11936,2025-04-12 17:48:00,CLI_953,Biografia,Livros,2470.83,5,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_11937,2025-04-18 13:27:00,CLI_414,Smartphone,Eletrônicos,322.4,3,Bom Despacho/MG/Brasil,Pix,Concluído
TX_11938,2025-02-24 07:23:00,CLI_846,Cafeteira,Casa,619.68,5,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Cancelado
TX_11939,2025-08-07 15:16:00,CLI_971,Ficção Científica,Livros,1120.86,1,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_11940,2026-01-30 02:58:00,CLI_136,Camiseta,Vestuário,2720.52,2,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_11941,2025-01-31 20:39:00,CLI_850,Smartwatch,Eletrônicos,2924.67,4,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_11942,2025-09-21 17:58:00,CLI_671,Jogo de Cama,Casa,2999.74,3,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11943,2026-02-02 14:36:00,CLI_526,Tênis,Vestuário,218.42,3,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_11944,2025-08-15 09:32:00,CLI_405,História,Livros,3021.14,2,Salvador/BA/Brasil,Pix,Concluído
TX_11945,2025-11-20 11:35:00,CLI_850,Cafeteira,Casa,2065.3,3,Salvador/BA/Brasil,Pix,Em Processamento
TX_11946,2025-03-07 10:23:00,CLI_729,Jogo de Cama,Casa,3188.05,1,Salvador/BA/Brasil,Boleto Bancário,Cancelado
TX_11947,2025-01-04 01:20:00,CLI_143,Luminária,Casa,558.46,3,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11948,2025-03-09 21:56:00,CLI_998,Camiseta,Vestuário,2892.97,1,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11949,2025-06-15 11:36:00,CLI_592,Notebook,Eletrônicos,132.76,2,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_11950,2025-06-05 09:42:00,CLI_971,Camiseta,Vestuário,1826.53,5,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_11951,2025-12-20 07:34:00,CLI_533,Biografia,Livros,1579.78,4,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_11952,2025-03-08 12:30:00,CLI_966,Biografia,Livros,1810.87,2,São Paulo/SP/Brasil,Pix,Concluído
TX_11953,2025-04-22 05:54:00,CLI_824,Camiseta,Vestuário,1908.63,1,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_11954,2025-04-13 20:42:00,CLI_246,Camiseta,Vestuário,3077.14,1,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_11955,2026-01-14 00:16:00,CLI_192,Smartphone,Eletrônicos,1825.77,4,Curitiba/PR/Brasil,Pix,Cancelado
TX_11956,2025-08-26 11:46:00,CLI_124,Calça Jeans,Vestuário,1870.81,4,Salvador/BA/Brasil,Pix,Em Processamento
TX_11957,2025-04-03 11:56:00,CLI_591,Smartwatch,Eletrônicos,1632.95,3,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_11958,2025-07-14 05:16:00,CLI_983,Cadeira Escritório,Casa,2005.7,1,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11959,2025-12-03 18:54:00,CLI_346,Smartwatch,Eletrônicos,2557.5,4,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_11960,2025-11-27 16:00:00,CLI_279,Jaqueta,Vestuário,235.68,2,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_11961,2025-06-16 06:12:00,CLI_276,Calça Jeans,Vestuário,555.84,5,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_11962,2026-01-11 14:34:00,CLI_918,Biografia,Livros,1154.44,5,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_11963,2025-03-27 11:05:00,CLI_768,Calça Jeans,Vestuário,1282.47,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Em Processamento
TX_11964,2025-06-07 09:06:00,CLI_527,Tênis,Vestuário,440.72,4,Salvador/BA/Brasil,Boleto Bancário,Cancelado
TX_11965,2025-05-29 08:26:00,CLI_120,Calça Jeans,Vestuário,2005.09,3,Curitiba/PR/Brasil,Pix,Em Processamento
TX_11966,2025-08-17 20:36:00,CLI_944,Ficção Científica,Livros,2970.08,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11967,2025-02-05 05:31:00,CLI_156,Calça Jeans,Vestuário,1168.92,5,Curitiba/PR/Brasil,Pix,Em Processamento
TX_11968,2025-09-09 11:09:00,CLI_241,Ficção Científica,Livros,2034.83,5,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_11969,2025-12-12 03:21:00,CLI_237,Calça Jeans,Vestuário,2779.42,4,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_11970,2025-01-23 09:03:00,CLI_879,Calça Jeans,Vestuário,1946.42,5,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_11971,2025-12-21 12:42:00,CLI_783,Desenvolvimento Pessoal,Livros,1807.46,2,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_11972,2025-04-14 00:35:00,CLI_384,Ficção Científica,Livros,3423.29,2,São Paulo/SP/Brasil,Pix,Concluído
TX_11973,2025-02-04 11:50:00,CLI_955,Luminária,Casa,3053.31,2,Curitiba/PR/Brasil,Boleto Bancário,Em Processamento
TX_11974,2025-11-26 19:42:00,CLI_271,Smartphone,Eletrônicos,2730.58,5,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_11975,2025-04-12 16:18:00,CLI_383,Smartphone,Eletrônicos,2293.34,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_11976,2025-08-01 16:02:00,CLI_184,Camiseta,Vestuário,748.3,5,Salvador/BA/Brasil,Pix,Concluído
TX_11977,2025-01-25 21:36:00,CLI_254,Notebook,Eletrônicos,2565.17,1,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_11978,2025-08-27 22:32:00,CLI_242,Smartwatch,Eletrônicos,201.46,5,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_11979,2025-07-26 03:34:00,CLI_232,Smartphone,Eletrônicos,3197.8,1,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_11980,2026-01-06 11:42:00,CLI_777,Smartwatch,Eletrônicos,2602.89,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_11981,2025-05-31 19:31:00,CLI_297,Calça Jeans,Vestuário,1518.6,3,São Paulo/SP/Brasil,Cartão de Crédito,Em Processamento
TX_11982,2025-11-30 22:42:00,CLI_930,Notebook,Eletrônicos,1065.61,5,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_11983,2025-02-16 09:42:00,CLI_123,Jogo de Cama,Casa,2767.58,4,São Paulo/SP/Brasil,Boleto Bancário,Em Processamento
TX_11984,2025-10-23 22:41:00,CLI_434,Tênis,Vestuário,3437.21,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_11985,2025-10-30 06:36:00,CLI_817,Biografia,Livros,2966.35,3,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_11986,2026-01-02 22:45:00,CLI_682,Smartphone,Eletrônicos,2092.77,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Em Processamento
TX_11987,2025-04-28 15:29:00,CLI_221,Ficção Científica,Livros,509.45,2,São Paulo/SP/Brasil,Pix,Concluído
TX_11988,2025-06-07 04:26:00,CLI_317,Cafeteira,Casa,2964.5,3,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_11989,2025-01-28 14:25:00,CLI_226,Notebook,Eletrônicos,1275.95,2,Curitiba/PR/Brasil,Pix,Concluído
